Trait,Trait_abbrev,Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI
Spike_number,SN,2016__GGE__HN_WF_RF,2017__KIE__HN_NF_RF,217,0.1549944040052944,0.40575849133494657,0.0694015867250187,NA,NA,NA,NA
Spike_number,SN,2016__GGE__HN_WF_RF,2017__KIE__HN_WF_RF,218,0.13979019857278438,0.3426140157725655,0.05885029460122367,NA,NA,NA,NA
Spike_number,SN,2016__GGE__HN_WF_RF,2017__KIE__LN_NF_RF,217,0.05665667626440864,0.25031003819106806,0.031330589005592054,NA,NA,NA,NA
Spike_number,SN,2016__GGE__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.059586391760002626,0.21245104613356025,0.04559677779532524,NA,NA,NA,NA
Spike_number,SN,2016__GGE__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.04345005222620213,0.23103520170401717,0.05458615901952447,NA,NA,NA,NA
Spike_number,SN,2016__GGE__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.09319216523865903,0.2861013281641807,0.055077573881183034,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__HAN__HN_NF_RF,220,0.09340376896911663,0.21053043822760154,0.049635096877729656,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__HAN__HN_WF_RF,220,0.007202688294186376,0.05729992837939764,0.032595719493211925,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__HAN__LN_NF_RF,220,0.0793457374829282,0.16643948277605494,0.021032681303402363,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__KAL__HN_NF_RF,220,0.0328694913453169,0.14291792021667785,0.039216565102709884,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__KAL__HN_WF_RF,220,0.033978856712984916,0.16825845656604269,0.03509348199404554,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__KAL__LN_NF_RF,220,0.09567350562311185,0.30601923671891385,0.05727915847051226,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.1364713995216382,0.29776128156124887,0.08227634454217954,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.09982994597793217,0.23638689979717115,0.044367573953282356,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__KIE__LN_NF_RF,216,0.05189839488064095,0.17314299969603292,0.057630006938995545,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.06787430190572978,0.2172462156839442,0.053347383729519145,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.017078316827709175,0.10436108545641683,0.04153458610410682,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.14793160809148387,0.3212122885546171,0.07990986953640652,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.08705356441049988,0.23937819045952022,0.06198046931270867,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__GGE__HN_WF_RF,220,0.1169922146188821,0.2762079017172061,0.06664912911013322,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.09247286746038863,0.27583542907929354,0.05662794721416406,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.12171664210818985,0.33992100875331094,0.06140366822647808,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.0905675613552325,0.2856224353752971,0.06654813050142543,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.08087415512830812,0.1779890021930324,0.04240453736961093,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.037983035396683504,0.18004910327660772,0.03997758996906476,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.07105782081963735,0.266012519814403,0.05122197080806307,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.061044043330166234,0.2452678788278449,0.04707439575216615,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__KIE__HN_NF_RF,217,0.07493343060090532,0.23226576434431703,0.04418497423178099,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__KIE__HN_WF_RF,218,0.15200629534717883,0.2874001109657276,0.0726165122643278,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__KIE__LN_NF_RF,217,0.03193514087219127,0.20702601800488138,0.04432739157841085,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.03250005708811784,0.13464463236519075,0.033740814628519446,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.020547185173653136,0.1506699717745656,0.027977104853704304,NA,NA,NA,NA
Spike_number,SN,2016__GGE__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.05452851427781962,0.20300265915063545,0.041834670987896186,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__HAN__HN_WF_RF,220,0.03737740345861727,0.12772239847179415,0.027197697213626682,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__HAN__LN_NF_RF,220,0.058286914379159296,0.13745287750122562,0.03589440313319851,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__KAL__HN_NF_RF,220,0.03422632371348029,0.16169116942686645,0.04641809188441461,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__KAL__HN_WF_RF,220,0.04777592565918232,0.16620816733628982,0.03178815394179991,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__KAL__LN_NF_RF,220,0.03274792094256275,0.15073113832179103,0.04838586132833225,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__KIE__HN_NF_RF,216,0.08428574321369856,0.18364352993010155,0.0347273169165594,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.026506054594034052,0.10446659283868585,0.027066766117996594,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__KIE__LN_NF_RF,216,0.0374522884064923,0.13596375284297266,0.039012046178645454,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.07704272757263683,0.24983010543042775,0.04261778807185702,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.004977746062927506,0.14064678270963524,0.05118061913567192,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.10261586952547273,0.28403554543764054,0.05814347474377023,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.04929062995087015,0.15556144097642888,0.04610295061467406,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.0398410358022868,0.12642409967148083,0.03416930853733668,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.0074623531579010765,0.011728642026788683,0.024226908429149527,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.018067091721540095,0.06121614082935598,0.03605728490747658,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.06437281676861438,0.18868957962484167,0.029152586136743652,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__HAN__LN_NF_RF,220,0.03979332226667951,0.15239124560930084,0.04974890549799995,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.006463166105513874,0.1086773017474065,0.04087879639308804,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.04296931128963384,0.20763088643829983,0.04151038444913099,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.015940870573057268,0.08676287451468757,0.022989417045508043,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__KIE__HN_NF_RF,217,0.04266020318726607,0.2062377001266372,0.05465154852464363,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__KIE__HN_WF_RF,218,0.04750510466333887,0.1381915120964122,0.04192046754204067,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__KIE__LN_NF_RF,217,0.04177760363097266,0.23685273655679098,0.04117815970007726,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.018774567444231352,0.11357747812220013,0.034587573659060636,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.012751011341085108,0.13380028512985806,0.041825938748465255,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.04006756530476991,0.17814981151000492,0.0350446814604059,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__HAN__LN_NF_RF,220,0.07999339573076057,0.2615688904165939,0.04395605000203543,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.040497818707864064,0.21607433662228184,0.04352372444017945,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.05223550018751905,0.2285434146836242,0.035571232417696004,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.011358185159134717,0.10587559096825817,0.02562073830194902,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.04296476563033763,0.16958644423010513,0.04058454129777401,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__KIE__HN_WF_RF,216,0.025157670610570487,0.10715416949475463,0.02974207280703391,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__KIE__LN_NF_RF,216,0.006605926280868934,0.10985960775908261,0.03429858614413744,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.029393854268692735,0.16375131717597471,0.054296072609641345,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.0017796103491440993,-0.032940951071490955,0.03741330633464983,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.02068902253669177,0.1412215504076906,0.038482699257471574,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.00802138855032901,0.09071299369446026,0.03167001531766386,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.010015240429167464,0.0664431458952007,0.022110956876867628,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.041271610635208296,0.23509802043242817,0.04930896351997573,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.026927364818908554,0.10065422087984538,0.01868962544574856,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.034651501908781183,0.14817745004732918,0.0488132604959033,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.03677372472365611,0.23169963082435874,0.044296487667997986,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.046867669419110795,0.2096696212731668,0.03194043504746036,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.02881550079817,0.1787088012712509,0.028357070849250026,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.06508309815638427,0.27040115404337806,0.0423485334493968,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__KIE__HN_NF_RF,217,0.06300051502505656,0.2856991025624963,0.06149962944576815,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__KIE__HN_WF_RF,218,0.08297439583373245,0.26134424142670076,0.036294665273656684,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__KIE__LN_NF_RF,217,2.8448741289141576e-6,0.007999924839226407,0.03427785108603911,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.010118122943543618,0.08573280064013343,0.03475343574747871,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.00392091108336568,-0.05518220699526099,0.040299476778203364,NA,NA,NA,NA
Spike_number,SN,2016__HAN__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.013363200247346996,0.12659427598992465,0.0456681241960525,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__KAL__HN_NF_RF,220,0.010271405717906407,0.09527507142333895,0.03703864506362447,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__KAL__HN_WF_RF,220,0.013445902355624512,0.09681454725773825,0.04221620931607969,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__KAL__LN_NF_RF,220,0.04296059138115716,0.2023847224491866,0.03364006175387105,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.12562525339500843,0.2696662260803296,0.04660904281407409,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.046601061381753635,0.13833458364591145,0.02769095230864006,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__KIE__LN_NF_RF,216,0.025431449645895367,0.16401600400100022,0.04120628343243663,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.04557359699250006,0.1863408147050371,0.05406780900122543,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.0013974182917077037,0.017609304474735576,0.02430078149453513,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.03980438741533161,0.1474504544609299,0.050229429398784164,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.03220194185968042,0.10598829051689648,0.025219550965567432,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__GGE__HN_WF_RF,220,0.02397784219492216,0.02723159193747429,0.02273839951143428,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.07577041977018144,0.22673007894603384,0.04148193624553986,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.0693413836096753,0.24357753447197447,0.04910276632127299,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.10109411245441949,0.2516875358173854,0.062032540452744964,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.0944907138908287,0.23626959880922563,0.06704906788392806,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.041013812904921995,0.20064126043175198,0.04489208642352781,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.0105147516608007,0.050045361568326924,0.03681457871975021,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.031026290585941373,0.13859226993795892,0.03648025022729745,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__KIE__HN_NF_RF,217,0.030196983975316696,0.17090214387362448,0.022853944353153365,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__KIE__HN_WF_RF,218,0.09307965538764829,0.2661025361548739,0.04347850701847663,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__KIE__LN_NF_RF,217,0.015372387522495855,0.14242966595733686,0.04445394167865238,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.00463187840278407,0.023233011951787137,0.042458180842285066,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__QLB__HN_WF_RF,220,4.991883639958698e-4,0.008524593859001594,0.033077426173220986,NA,NA,NA,NA
Spike_number,SN,2016__HAN__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.009787390081082105,0.06617041298749599,0.03557133354483503,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__KAL__HN_WF_RF,220,0.04447730968040577,0.24460197336909667,0.024994556097565408,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__KAL__LN_NF_RF,220,0.03544514537723075,0.15935828877005348,0.04279427663678553,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__KIE__HN_NF_RF,216,0.03398912265204513,0.1780337941628264,0.038645978595223014,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.051402006929290776,0.2261315328832208,0.05755930308044253,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__KIE__LN_NF_RF,216,0.05159458067744976,0.23985877421736382,0.0307622883204293,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.05868372470677646,0.2106230594546469,0.034075762987572186,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.0063116589732099965,0.05118926198700575,0.02588024126297835,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.07697152453852309,0.26663360813239945,0.02881979069484211,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.02360520618823467,0.1484106546153283,0.04838702643566854,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.03242818190015553,0.1626051627663231,0.038861482473792446,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.016907389999079137,0.11209547905760638,0.04925533771919017,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.034314422866982636,0.14649814327493618,0.01755656476845369,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.02129525668610363,0.1271668613552668,0.03494631644778772,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__HAN__LN_NF_RF,220,9.188444523048611e-5,0.03726693374589041,0.046596544201376655,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.005334120403586533,0.07269346286268125,0.034823743975901475,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.028649023447583025,0.1679550103401836,0.04273186931249546,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.03378707565846252,0.16908651380851222,0.03546110743341614,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__KIE__HN_NF_RF,217,0.07446844984921303,0.27356415722582683,0.05119944778185707,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__KIE__HN_WF_RF,218,0.07790447109694382,0.24258094631918448,0.04371138872085097,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__KIE__LN_NF_RF,217,0.06333894594750993,0.26255067480282035,0.047577498722974836,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.02020576017407008,0.13439759273764107,0.04918995588505235,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.02377799367193847,0.1441472306903411,0.020612117579190844,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.028095333588963507,0.1485549100375853,0.03529754394748562,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.016568406692136908,0.12615023976828973,0.03321341046634774,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.06287333616955267,0.19434858714678668,0.02900935224297524,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__KIE__HN_WF_RF,216,0.02381313312466344,0.092109932244966,0.039104574023381716,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__KIE__LN_NF_RF,216,0.018931031780537063,0.11951678395789422,0.027766189912610286,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.04751588442943832,0.25586967424195467,0.04592905908049406,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.02714551399205396,0.13773462637282138,0.0332540100609963,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.055512468279133295,0.2172295069958245,0.034570495873718264,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.02020042511266418,0.09735437809571573,0.020016228531404306,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.014052036448555055,0.08119551681195517,0.03370969407493361,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.01583062340982802,0.07824166164214512,0.034871568567322514,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.028254489772118793,0.13147416644596338,0.032633818231094916,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.03359733361050555,0.13535448817755044,0.03552350895341401,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.026352666541263267,0.1216163711918508,0.033046578240003295,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.022098450402857236,0.15141973256397107,0.02846642794988156,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.04664335655137231,0.20106388373914563,0.05060827770508442,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.05486453812236395,0.24708925240754412,0.043911205724754376,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__KIE__HN_NF_RF,217,0.05783156212600393,0.21566568243214215,0.06477901959955339,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__KIE__HN_WF_RF,218,0.008341820749640065,0.06957616080441589,0.02028553876643781,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__KIE__LN_NF_RF,217,0.013619484862593487,0.08518181860886802,0.036151132961145416,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__QLB__HN_NF_RF,220,7.171048567921373e-4,0.00892580425215397,0.019456302976238116,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.004477179863457576,0.10443078275471507,0.035352092468106736,NA,NA,NA,NA
Spike_number,SN,2016__KAL__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.0015218398524149356,0.06341040104134384,0.04096993640893371,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.03701804913189283,0.1478310053703902,0.03698125128571787,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.011212198733927547,0.08220269353052548,0.044262374609982634,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2016__KIE__LN_NF_RF,216,0.01605116898244488,0.09273151621238643,0.011549447408213797,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.12891241768263934,0.3508539808298068,0.0665596020468132,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.018413480537085778,0.11919555062181977,0.03966300580765685,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.0793666006364511,0.24577630266590783,0.051529345778604255,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.03059195380014458,0.1635924108123947,0.03747858704164865,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__GGE__HN_WF_RF,220,0.06496966390407106,0.21013507040904303,0.034594987820950836,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.022011522314957326,0.1892574790237965,0.030063928356725424,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.007011067720082897,0.1296957675684509,0.03695145549984514,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.003147607835417941,0.07440822842409368,0.029218943913100048,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.026333385839904234,0.165408610642397,0.046578011016441274,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.024573792404581157,0.09589491894084964,0.04103985902225298,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.023436072688681083,0.12979043518930708,0.04301318000316631,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.04678581610413052,0.18400004507981946,0.03073437031556722,NA,NA,NA,NA
Spike_number,SN,2016__KAL__LN_NF_RF,2017__KIE__HN_NF_RF,217,0.06557208568568017,0.2282797778411393,0.04372634413103334,NA,NA,NA,NA
